tender_id;ca_contract_value;singleb;marketid;year;new_nuts;country;market_id_name
236054;1207474.048;0;45232;2012;HU2;HU;Ancillary works for pipelines and cables
236059;22491.34948;0;79;2012;HU1;HU;Business services: law, marketing, consulting
236060;6228.373702;0;79;2012;HU2;HU;Business services: law, marketing, consulting
236063;316845.9516;0;;2012;HU2;HU;
236063;143974.8547;0;;2012;HU2;HU;
236072;65570.93426;0;71;2012;HU2;HU;Architectural, construction, engineering
236073;110726.6436;0;79;2012;HU3;HU;Business services: law, marketing, consulting
236079;76124.56747;0;79;2012;HU3;HU;Business services: law, marketing, consulting
236080;10380.62284;0;33;2012;HU3;HU;Medical equipments, pharmaceuticals 
236080;39688.58131;0;33;2012;HU3;HU;Medical equipments, pharmaceuticals 
236080;19031.14187;0;33;2012;HU3;HU;Medical equipments, pharmaceuticals 
236080;13840.83045;0;33;2012;HU3;HU;Medical equipments, pharmaceuticals 
236080;3114.186851;0;33;2012;HU3;HU;Medical equipments, pharmaceuticals 
236081;54740.48443;0;71;2012;HU2;HU;Architectural, construction, engineering
236092;16756.12349;0;;2012;HU1;HU;
236093;19031.14187;0;79;2012;HU2;HU;Business services: law, marketing, consulting
236099;1366.782007;0;71;2012;HU2;HU;Architectural, construction, engineering
236099;3391.00346;0;71;2012;HU2;HU;Architectural, construction, engineering
236099;865.0519031;0;71;2012;HU2;HU;Architectural, construction, engineering
236099;21003.46021;0;71;2012;HU2;HU;Architectural, construction, engineering
236099;1660.899654;0;71;2012;HU2;HU;Architectural, construction, engineering
236099;17128.02768;0;71;2012;HU2;HU;Architectural, construction, engineering
236099;16470.58824;0;71;2012;HU2;HU;Architectural, construction, engineering
236099;17543.2526;0;71;2012;HU2;HU;Architectural, construction, engineering
236100;26989.61938;0;;2012;HU3;HU;
236100;9500.346021;1;;2012;HU3;HU;
236100;24913.49481;0;;2012;HU3;HU;
236100;4152.249135;0;;2012;HU3;HU;
236100;3321.799308;0;;2012;HU3;HU;
236114;15017.30104;0;71;2012;HU2;HU;Architectural, construction, engineering
236115;6228.373702;0;71;2012;HU2;HU;Architectural, construction, engineering
236115;5778.546713;0;71;2012;HU2;HU;Architectural, construction, engineering
236115;5882.352941;0;71;2012;HU2;HU;Architectural, construction, engineering
236115;5709.342561;0;71;2012;HU2;HU;Architectural, construction, engineering
236115;22318.3391;0;71;2012;HU2;HU;Architectural, construction, engineering
236115;7785.467128;0;71;2012;HU2;HU;Architectural, construction, engineering
236115;8996.539792;0;71;2012;HU2;HU;Architectural, construction, engineering
236115;10899.65398;0;71;2012;HU2;HU;Architectural, construction, engineering
236116;;1;79;2012;HU2;HU;Business services: law, marketing, consulting
236116;;0;79;2012;HU2;HU;Business services: law, marketing, consulting
236116;;1;79;2012;HU2;HU;Business services: law, marketing, consulting
236123;82352.94118;0;71;2012;HU2;HU;Architectural, construction, engineering
236123;82352.94118;0;71;2012;HU2;HU;Architectural, construction, engineering
236123;82352.94118;0;71;2012;HU2;HU;Architectural, construction, engineering
236123;82352.94118;0;71;2012;HU2;HU;Architectural, construction, engineering
236128;221279.1211;0;4524;2012;HU3;HU;Construction work for water projects
236133;10332.37716;0;;2012;HU;HU;
236133;3064.871972;0;;2012;HU;HU;
236133;960.9688581;0;;2012;HU;HU;
236143;29757.78547;0;33;2012;HU2;HU;Medical equipments, pharmaceuticals 
236143;29840.83045;1;33;2012;HU2;HU;Medical equipments, pharmaceuticals 
236143;29757.78547;0;33;2012;HU2;HU;Medical equipments, pharmaceuticals 
236143;29757.78547;0;33;2012;HU2;HU;Medical equipments, pharmaceuticals 
236180;43022.47059;0;;2012;HU2;HU;
236181;220511.8512;0;;2012;HU2;HU;
236189;37993.07958;0;;2012;HU2;HU;
236191;64773.49481;0;;2012;HU2;HU;
236202;52154.73702;1;;2012;HU2;HU;
236203;55204.15225;0;;2012;HU2;HU;
236203;21505.84775;0;;2012;HU2;HU;
236203;24550.86505;0;;2012;HU2;HU;
236209;84982.69896;0;71;2012;HU2;HU;Architectural, construction, engineering
236210;23128.02768;1;30;2012;HU1;HU;Office and computing machiner
236210;9484.508651;0;30;2012;HU1;HU;Office and computing machiner
236213;65858.7772;0;71;2012;HU2;HU;Architectural, construction, engineering
236216;24780.80277;0;;2012;HU2;HU;
236225;112082.0865;1;4521;2012;HU3;HU;Building construction work
236227;;0;79;2012;HU3;HU;Business services: law, marketing, consulting
236228;31257.43945;1;;2012;HU3;HU;
236228;28.71280277;0;;2012;HU3;HU;
236229;1498.512111;1;79;2012;HU3;HU;Business services: law, marketing, consulting
236229;885.4844291;1;79;2012;HU3;HU;Business services: law, marketing, consulting
236229;4086.851211;1;79;2012;HU3;HU;Business services: law, marketing, consulting
236229;585.7820069;1;79;2012;HU3;HU;Business services: law, marketing, consulting
236229;585.7820069;1;79;2012;HU3;HU;Business services: law, marketing, consulting
236229;885.4844291;1;79;2012;HU3;HU;Business services: law, marketing, consulting
236231;33274.77163;0;;2012;HU3;HU;
236233;25951.55709;0;71;2012;HU1;HU;Architectural, construction, engineering
236233;24775.08651;0;71;2012;HU1;HU;Architectural, construction, engineering
236244;2039726.869;0;4521;2012;HU1;HU;Building construction work
236261;43252.59516;0;79;2012;HU3;HU;Business services: law, marketing, consulting
236263;;0;79;2012;HU3;HU;Business services: law, marketing, consulting
236264;;0;79;2012;HU3;HU;Business services: law, marketing, consulting
236266;61937.71626;0;71;2012;HU2;HU;Architectural, construction, engineering
236269;;0;79;2012;HU3;HU;Business services: law, marketing, consulting
236283;307202.8927;0;4521;2012;HU3;HU;Building construction work
236285;24740.48443;0;72;2012;HU3;HU;IT services: consulting, software development
236285;19169.55017;0;72;2012;HU3;HU;IT services: consulting, software development
236286;115417.3495;1;;2012;HU3;HU;
236287;16435.98616;0;72;2012;HU3;HU;IT services: consulting, software development
236287;20761.24567;0;72;2012;HU3;HU;IT services: consulting, software development
236293;95673.58824;0;;2012;HU3;HU;
236297;17197.23183;1;;2012;HU1;HU;
236297;35795.70934;0;;2012;HU1;HU;
236297;2844.290657;1;;2012;HU1;HU;
236297;14800.29066;1;;2012;HU1;HU;
236297;4136.262976;1;;2012;HU1;HU;
236297;10507.62284;1;;2012;HU1;HU;
236301;71055.93426;0;71;2012;HU3;HU;Architectural, construction, engineering
236302;84775.08651;0;79;2012;HU3;HU;Business services: law, marketing, consulting
236302;84775.08651;0;79;2012;HU3;HU;Business services: law, marketing, consulting
236302;84775.08651;0;79;2012;HU3;HU;Business services: law, marketing, consulting
236303;84775.08651;0;71;2012;HU3;HU;Architectural, construction, engineering
236313;8489.965398;0;48;2012;HU2;HU;Software package and information systems
236313;8044.982699;1;48;2012;HU2;HU;Software package and information systems
236315;;0;;2012;HU3;HU;
236316;;missing;;2012;HU3;HU;
236319;;0;;2012;HU3;HU;
236321;29342.56055;1;71;2012;HU2;HU;Architectural, construction, engineering
236324;84802.33225;0;71;2012;HU1;HU;Architectural, construction, engineering
236329;31332.52595;0;71;2012;HU2;HU;Architectural, construction, engineering
236343;54463.66782;0;79;2012;HU3;HU;Business services: law, marketing, consulting
236345;43249.13495;1;;2012;HU3;HU;
236346;41683.83391;0;4521;2012;HU2;HU;Building construction work
236347;124295.8478;0;;2012;HU2;HU;
236350;414602.5502;0;4521;2012;HU2;HU;Building construction work
236351;32922.49135;1;;2012;HU3;HU;
236352;;0;;2012;HU3;HU;
236354;32128.02768;0;34;2012;HU3;HU;Transport equipment and auxiliary products
236357;86159.16955;0;79;2012;HU3;HU;Business services: law, marketing, consulting
236357;86159.16955;0;79;2012;HU3;HU;Business services: law, marketing, consulting
236357;86159.16955;0;79;2012;HU3;HU;Business services: law, marketing, consulting
236358;133.2179931;0;79;2012;HU1;HU;Business services: law, marketing, consulting
236359;59757.78547;0;72;2012;HU1;HU;IT services: consulting, software development
236360;43079.58478;0;;2012;HU1;HU;
236362;428698.6609;0;;2012;HU3;HU;
236364;35121.10727;0;79;2012;HU3;HU;Business services: law, marketing, consulting
236365;32006.92042;0;;2012;HUZ;HU;
236365;32006.92042;0;;2012;HUZ;HU;
236365;32006.92042;0;;2012;HUZ;HU;
236366;;0;4521;2012;HU3;HU;Building construction work
236367;;missing;4521;2012;HU3;HU;Building construction work
236368;;0;4521;2012;HU3;HU;Building construction work
236382;305793.5864;0;;2012;HU2;HU;
236384;185237.8893;0;45232;2012;HU3;HU;Ancillary works for pipelines and cables
236387;162674.6778;1;;2012;HU3;HU;
236387;71687.93561;1;;2012;HU3;HU;
236392;32160.89965;0;79;2012;HU1;HU;Business services: law, marketing, consulting
236392;9411.764706;1;79;2012;HU1;HU;Business services: law, marketing, consulting
236392;12993.07958;0;79;2012;HU1;HU;Business services: law, marketing, consulting
236395;8865.051903;0;79;2012;HU1;HU;Business services: law, marketing, consulting
236398;264907.3563;0;;2012;HU3;HU;
236399;42681.6609;0;;2012;HU3;HU;
236400;29411.76471;0;71;2012;HU3;HU;Architectural, construction, engineering
236401;6487.484429;0;;2012;HU3;HU;
236402;64844.29066;1;79;2012;HU1;HU;Business services: law, marketing, consulting
236404;85121.10727;0;79;2012;HU1;HU;Business services: law, marketing, consulting
236423;29757.78547;0;33;2012;HU2;HU;Medical equipments, pharmaceuticals 
236423;29757.78547;0;33;2012;HU2;HU;Medical equipments, pharmaceuticals 
236423;29840.83045;1;33;2012;HU2;HU;Medical equipments, pharmaceuticals 
236423;29757.78547;0;33;2012;HU2;HU;Medical equipments, pharmaceuticals 
236426;117805.1107;0;45233;2012;HU3;HU;Construction, foundation and surface works for highways
236429;80795.84775;0;79;2012;HU3;HU;Business services: law, marketing, consulting
236441;271367.2215;0;4521;2012;HU3;HU;Building construction work
236466;60207.61246;0;4521;2012;HU3;HU;Building construction work
236481;266381.4948;0;;2012;HU3;HU;
236482;77997.96194;1;;2012;HU1;HU;
236496;88914.84429;0;4521;2012;HU3;HU;Building construction work
236498;295494.6953;0;;2012;HU3;HU;
236498;;0;;2012;HU3;HU;
236520;2177.33564;0;;2012;HU3;HU;
236531;191704.8962;0;;2012;HU3;HU;
236535;35951.55709;0;79;2012;HU3;HU;Business services: law, marketing, consulting
236537;4534.916955;1;45232;2012;HU2;HU;Ancillary works for pipelines and cables
236542;31003.46021;0;71;2012;HU3;HU;Architectural, construction, engineering
236544;159518.7543;0;4521;2012;HU3;HU;Building construction work
236545;81833.91003;0;79;2012;HU3;HU;Business services: law, marketing, consulting
236551;64944.57675;0;;2012;HU2;HU;
236560;22749.13495;0;79;2012;HU2;HU;Business services: law, marketing, consulting
236561;;missing;;2012;HU2;HU;
236562;38062.28374;0;71;2012;HU3;HU;Architectural, construction, engineering
236565;9861.591696;0;79;2012;HU3;HU;Business services: law, marketing, consulting
236568;16747.40484;0;79;2012;HU3;HU;Business services: law, marketing, consulting
236573;79930.79585;1;71;2012;HU3;HU;Architectural, construction, engineering
236576;2401038.062;1;4521;2012;HU3;HU;Building construction work
